URL,Paragraph
https://www.philstar.com/business/2020/01/11/1983736/baguios-nightmare,"While restoring the good old days of Baguio City by putting up parking buildings and renovating tourist spots like Burnham Park, Mines View Park, and even the Baguio Public Market is good aesthetically and could be achieved in the short-term, implementing solutions to problems like air and water pollution, congestion, lack of urban planning that has resulted in buildings being constructed even in areas considered environmentally critical in order to attain sustainability should also be prioritized and done now."
https://www.philstar.com/business/2020/01/11/1983736/baguios-nightmare,"For comments, e-mail at mareyes@philstarmedia.com"
https://www.philstar.com/business/2020/01/11/1983736/baguios-nightmare,"Morning news briefings
from Philstar.com"
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,-
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/, BAGUIO CITY – The Office of the Ombudsman was recently petitioned to investigate another graft charge filed against Mayor Benjamin B. Magalong in relation to the questionable implementation of the construction of the multi-million Irisan barangay hall that was funded under the annual budget of the public works department.
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"In a 28-page affidavit complaint, Councilor Maria Mylen Victoria G. Yaranon also prayed that the Ombudsman preventively suspend the embattled mayor pursuant to existing laws, rules and regulations to stop him from influencing the investigation that will be conducted that will warrant the filing of the appropriate graft charges against him."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"At the onset, Mayor Magalong presented himself as a better implementor of projects and that he would ensure the quality and standard which he demands from other government agencies pursuant to his alleged crusade against graft and corruption."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"However, he should be made liable for the reported failure in the faithful implementation of the Irisan barangay hall project and the wise utilization of funds as he did nothing to prevent its alleged questionable implementation despite regular appraisal by the DPWH monitoring team of the project’s status."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Worst, Yaranon claimed that the city and its people were prejudiced for Magalong’s failed actions and that the city government has no other choice but to appropriate public funds for the project’s completion instead of wisely using these added funds for other badly needed projects and programs."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Likewise, Yaranon also charged Magalong and other officials deemed liable by the Ombudsman for grave misconduct, gross inexcusable negligence and acts prejudicial to the best interest of the service."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Earlier, the city government entered into a memorandum of agreement (MOA) with the Department of Public works and Highways–Cordillera Administrative Region (DPWH-CAR) on November 18, 2021 for the implementation of the project construction or improvement or rehabilitation of the Irisan multipurpose and barangay hall amounting to PhP50 million."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Under the MOA, the city shall undertake the procurement of the project through competitive bidding; ensure that all participating qualified bidders are registered in the DPWH civil works registry; implement the project pursuant with the approved program of works, plans and specifications, construction methodology, project cost and time duration approved by DPWH; comply with the DPWH materials testing requirements and quality control policies; evaluate and approve, in coordination with DPWH, all requests for variation orders, as-stake, revised plans among others and give full and complete access to DPWH inspectorate teams."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Further, the mayor allegedly agreed that the city government shall be fully accountable for all the funds released to it by the DPWH, that the agency shall release the funds to the city by way of cash advance in the initial amount of PhP25 million and the succeeding amounts or billings supposedly by way of actual accomplishments."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"On December 18, 2021, the project was awarded to KHATIB Construction with a contract duration of 350 calendar days to supposedly expire on December 8, 2022 and a contract amount of PhP42.7 million."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"On March 20, 2022, a meeting was held by the DPWH and the city representative where it was pointed out to the city that there was significant difference in the elevation of the footing and the size of columns compared to what was specified in the plans and that any changes made in relation to the project must be done in accordance with the MOA. During the said meeting, no variance order was submitted by the city and it was made known that the DPWH authority to use variance is limited to only 10 percent of the contract amount and beyond 10 percent needs clearance from the central office."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"On August 22, 2022, the DPWH again found out that steel reinforcements installed in the beams of the ground floor consists of mixed 25mm grade 40 and grade 60 while it is clear in the said instruction that 25mm grade 60 only be installed."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Moreover, it was stated in the communication addressed to the city that it is reminded that still, to date, no approved variation order, technical justification nor as-stake plan were submitted and received for concurrence of the DPWH, hence, the city’s supervision has no technical basis, and required specifications were not followed."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"On September 22, 2022, a status of project report by way of a memorandum was issued by the resident engineer, project inspector and project engineer of the DPWH which stated among others that the project as of date, the project was only 36 percent completed. It was noted that non-conformities to the original plan was previously reported have been continuously implemented without basis of revision and that there was still no approved variation order, technical justification nor as-stake plan, time suspension or extension submitted for the concurrence despite verbal and written requests."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Yaranon pointed out that despite the adverse findings and reports and demanded compliance with the MOA, particularly on the required variation orders, Magalong allegedly allowed KHATIB Construction to be paid as per fund utilization report dated April 4, 2023 of Acting City Accountant Freda Jimenez."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"According to the complaint, the contract status report by the DPWH covering June 2-14, 2023 showed that the physical status accomplishment as of December 31, 2022 was only 64 percent or a slippage of 36 percent and for March 31, 2023 was only 78 percent or 22 percent slippage. The slippage as of June 14, 2023 is 22 percent."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"On the financial status, Yaranon claimed that some PhP32.4 million was already transferred to the city."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"In a memorandum dated November 7, 2023, the DPWH recommended to the regional director the termination of the Irisan project along with other four projects covered by MOA with the city by reason of default. Aside from citing the inconsistencies in the billing of items, continuance of the project without variation orders and physical accomplishment of only 78 percent, it also cited reasons based on existing rules and regulations."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Yaranon argued that the mayor, by entering into such agreement to undertake the Irisan project which is normally implemented by the line agencies like the DPWH, has put himself as a trustee of the project and of the funds, thus, a fiduciary relation was created and he has to exercise extraordinary diligence in the implementation of the said project so that public funds will be spent pursuant to law and the MOA and that the desired project should be done pursuant to the project plans and specifications."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"She underscored that in the prosecution of the project, the mayor grossly violated the terms of the MOA and has caused undue injury to the government, the DPWH, the city, barangay Irisan and the public who are supposed to benefit pursuant to the timeline of its construction."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"The complainant emphasized that Magalong allegedly gave KHATIB Construction unwarranted benefits, advantage or preference in the discharge of his official administrative functions through manifest partiality, evident bad faith and gross inexcusable negligence. He also allegedly deliberately failed to exercise due diligence and efficiency in the prosecution of the project pursuant to the MOA when made aware and appraised of its status, particularly unauthorized variations in the plans, quantity and quality of materials and funding. It resulted to the ultimate failure to deliver completion of the project on time and worst, the reversion to DPWH of the much needed funds."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,The mayor allegedly failed to exercise accordingly the slightest caution and care or act on the reported discrepancies which he ought to know or have known being the implementor and signatory to the contract. It was made known to his subordinates and to him personally.
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,She accused the mayor of having signed the voucher for payment which is tantamount to alleged grave misconduct and malversation by paying the contractor beyond the amount transferred to the city without authority or needed appropriation ordinance from the city council at least in the amount of PhP11.050 million. The mayor allegedly disbursed the said money illegally and obviously to favor the contractor to the damage and prejudice of the city.
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"In the 6th billing attached to the complaint, said materials were already fully installed but as per observation of the DPWH in a report dated November 7, 2023, there were still inconsistencies in the progress billings, particularly on the reinforcing steel bars grade 60 which was an original quantity."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Yaranon questioned the reduction of the 25mm grade 60 from its original quantity of 158,138.00 kilos to only 60,197.79 kilos when in fact the said original quantity was installed 87 percent as per second billing."
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,"Yaranon alleged that the grave misconduct, gross inexcusable negligence, utter lack of care by the mayor in the faithful implementation of the project as per MOA and management of for the completion of the project resulted to the waste of the DPWH funds which could have been used to complete the project as only PhP32.4 million was downloaded from the budget of PhP50 million or only 64.96 percent utilization only. Contributed article"
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,Herald Express is a news organization based in  Baguio City that has a weekly publication and an online news portal. The newspaper is circulated in the different provinces of Northern Luzon. The name of the fastest-growing publication in town is coined from the word ‘quick messenger’ which is self-explanatory.
https://baguioheraldexpressonline.com/baguio-mayor-faces-another-malversation-charge/,© 2024  Baguio Herald Express | Website Design and Development by Neitiviti Studios
https://news.abs-cbn.com/spotlight/12/23/22/traffic-worsens-in-baguio-lgu-seeks-solutions,Reference #18.6cb845ca.1726078907.faae07c
https://news.abs-cbn.com/spotlight/12/23/22/traffic-worsens-in-baguio-lgu-seeks-solutions,https://errors.edgesuite.net/18.6cb845ca.1726078907.faae07c
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,BAGUIO CITY – The fourth graft charge against Mayor Benjamin B. Magalong and two other ranking city officials relative to the construction of the Wright Park multipurpose buildings were recently filed before the Office of the Ombudsman following the earlier cases that are now being investigated.
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"In an 18 page affidavit complaint, Councilor Maria Mylen Victoria G. Yaranon and Ryan Dale Mangusan prayed for the immediate implementation of the preventive suspension against mayor Magalong, city Administrator Bonifacio dela Pena and City Building Official Arch. Johnny Degay pending the investigation to prevent them from tinkering with the documents that are in their possession which are material evidence and if not secured would compromise its integrity and the case."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"Likewise, the complainants claimed that potential witnesses such as employees in the local government in custody of material documents might be subjected to harassment once the complained officials will not be outrightly suspended."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"Further, they added that the preventive suspension against the said officials will give free hand in the investigation of the case."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"The complaint alleged that Magalong, dela Pena and Degay, while in the performance of their official functions, as the incumbent mayor and head of procuring entity, chairman of the bids and Awards Committee (BAC), member of BAC and head of the implementing department of the projects of the local government, respectively, conspired or collaborated to award to Khatib Construction the two infrastructure projects construction of multipurpose buildings at Wright Park with project cost of PhP49.5 million despite the fact that the company was already disqualified for tendering a bid with an incomplete detailed cost estimate and the company is disqualified because of an ongoing project with the city which is not yet completed even after twice extension."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,The complaint added that the violation of the memorandum of agreement between the local government and the Department of Public Works and Highways (DPWH) for the former to undertake the project through competitive bidding led to the failure of the contractor to implement the project and ultimately its cancellation and return of funds to the DPWH to the prejudice of both the local government and the DPWH.
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"“This amount became a loss to the city due to acts of the respondents in giving their chosen contractor unwarranted benefits, advantage or preference in the discharge of their official administrative functions through manifest partiality, evident bad faith, gross inexcusable negligence or gross incompetence” they added."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"In order to complete the project, Magalong reportedly requested the city council to appropriate the amount of PhP30 million and PhP50 million for the two projects which would not have been necessary if they had been more circumspect in the discharge of their functions, particularly in the procurement process. It would have been different if the project was awarded to a contractor which had the competence."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"According to the complaint, the act constitutes the administrative offenses of grave misconduct, gross inexcusable negligence, gross incompetence and acts prejudicial to the best interest of the service."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"As of December 21, 2023, the DPWH – Baguio City District Engineering office reported that the Wright Park project was slow pacing and can no longer be completed on December 31, 2023 as mandated under the agreement due to lack of material time, thus, it recommended for the termination of the agreements. Funds that were not yet transferred to the local government will already be reverted to the national coffers considering that the validity of the appropriation ended last December 31, 2023."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"For the other Wright Park project, it was already terminated by default by the local government on September 25, 2023 due to contractor’s fault while the project was ongoing, it has incurred a slippage of 15 percent or more, does not actually have on the project site the technical personnel listed on the bid  as required for the project, does not execute the contracts in accordance with the contract or persistently or flagrantly neglected to carry out obligations under the contract and poor workmanship."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"The complainants asserted that as a consequence of the failures of respondents to comply with the obligation of the city in the agreements for implementation of the said projects funded by the DPWH, Magalong proposed the realignment of some funds for the completion of the projects to the prejudice of other approved and funded projects that have to be sacrificed."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"Moreover, it stipulated that the respondents were aware of the uncompleted project of Khatib Construction, the questionable Irisan project and they know of the violations such as use of unprescribed materials, delays committed by the contractor and pending documentary requirements for variation orders besting the project apart from the fact that the DPWH stopped the downloading of funds because of repeated violations, most of all, they know of the slippage of more than negative 15 percent or negative 22 percent slippage."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,"Earlier, Magalong in separate media interviews claimed that the string of cases filed against him before the Ombudsman are products of false accusations aside from being politically motivated but he never dwelt in answering the allegations of the complaint."
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,The complainants emphasized that their complaint is being made in good faith and not for any political purpose but to uphold the essence of accountability and good governance in the public service and sanctity of the government policy that public office is a public trust. Contributed article
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,Herald Express is a news organization based in Baguio City that has a weekly publication and an online news portal. The newspaper is circulated in the different provinces of Northern Luzon. The name of the fastest-growing publication in town is coined from the word ‘quick messenger’ which is self-explanatory.
https://baguioheraldexpressonline.com/4th-graft-case-filed-versus-3-baguio-officials/,© 2024 Baguio Herald Express | Website Design and Development by Neitiviti Studios
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"TRASH DAY | Baguio residents are given scheduled days each week to bring out their trash, rain or shine, to be picked up by waste collectors even in remote villages. The city’s garbage would have fueled a waste-to-energy plant being developed in Benguet but the local government says it will scrap the projects due to the technology’s environmental impact. —NEIL CLARK ONGCHANGCO"
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"BAGUIO CITY, Benguet, Philippines — The local government will no longer push through with its waste-to-energy projects, Mayor Benjamin Magalong said at a Wednesday zero-waste forum that denounced the technology’s potential harm to the environment."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Baguio waste managers would instead focus on reducing the city’s daily trash, Magalong told students and environmental activists who listened to zero-waste expert Jorge Emmanuel’s lecture on dioxins and furans."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"These are extremely toxic byproducts of incinerators and the most advanced thermal power plants in Europe, said Emmanuel, a chemical engineer who is a global consultant on waste management and who serves as an adjunct environmental science professor for graduate studies at Silliman University."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Magalong said he entertained waste-to-energy technology as a primary solution to Baguio’s garbage problem, “but after listening to you (Emmanuel), I would like to officially declare that the city of Baguio will be abandoning its waste-to-energy [options],” drawing cheers from students at the University of the Cordilleras, which hosted the forum."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"The city has been spending over P200 million annually to ship its trash to commercial landfills, but it could spend much more should the government close the ecological sanitary landfill in Capas, Tarlac, by the end of the year."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Each day, about 550 metric tons of trash are produced by a population of under 400,000, coupled with waste left by tourists."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Toward the end of 2023, Magalong signed a memorandum of agreement (MOA) with Metro Global Holdings Corp., a company owned by businessman Robert John Sobrepeña, which is developing a 15-megawatt waste-to-energy plant in neighboring Sablan town in Benguet province."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,The agreement commits most of Baguio’s garbage to the power plant once it is built under a feedstock contract that may now need to be withdrawn after Magalong’s pronouncement.
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"The facility would also absorb trash produced by the Benguet towns of La Trinidad, Itogon, Sablan, Tuba and Tublay. Together with Baguio and Sablan, these communities make up the BLISTT metropolis. Magalong did not explain how he could unilaterally break the existing MOA with his declaration at Wednesday’s forum."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,READ: Waste-to-energy plant rising in Benguet using Baguio’s garbage
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"In an interview on Thursday, Councilor Betty Lourdes Tabanda, chair of the health and environment committee, said the city council would review the deal."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"When he first assumed office in 2019, Magalong negotiated a waste-to-energy project pitched by Japanese engineering firm Toyo Energy Solution Co. Ltd., but talks failed to resolve the high tariff that would need to be shouldered by residents."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"In the same year, zero-waste proponent Paul Connett, author of the book “Zero Waste Solution,” described waste-to-energy as a “lazy” political solution during a talk he gave at City Hall."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"According to Connett, the business model for generating power using waste shows that the value of the electricity produced does not make up for the expenses for the medical treatment of people, as well as the inevitable cleanup of the surrounding environment."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"On Wednesday, Emmanuel said the radius of the dioxin impact of a Sablan waste-to-energy plant could be 10 kilometers and may reach other Benguet towns and La Union province."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,Tabanda said on Thursday she had reservations about Metro Global’s waste-to-energy project because it would disrupt Baguio’s original goal of minimizing garbage set by a now outdated solid waste master plan.
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Instead, households and businesses would generate more waste to fuel the power plant, she said on the sidelines of a public consultation on amendments to the city’s 2017 ordinance banning plastics. Removing plastics, which make up 80 percent of Baguio’s residual waste, would contribute to the reduction of trash sent to landfills.Among the proposed changes is a city-wide ban on the sale or use of single-use plastics like “sando bags,” straws and fast food utensils, which is enforced by an executive order issued by Magalong."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,Tabanda said the amendments might include a pollution fee of P5 per item in cases where businesses have no locally manufactured and cost-effective alternatives in the market.
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Eugene Buyuccan, the city government’s general services officer, said Magalong instructed him to fast-track a city-wide materials recovery program, beginning with four pilot barangays."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,Subscribe to our daily newsletter
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,"Junkshops would be tapped to separate trash that could be resold, as well as recyclers who could convert and “reuse” other items thrown in bins, said Buyuccan. The city, he said, is now investing in equipment like shredders and glass crushers so a smaller amount of waste is sent to landfills."
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,Subscribe to our newsletter!
https://newsinfo.inquirer.net/1968551/waste-to-energy-projects-in-baguio-to-be-scrapped,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,BAGUIO CITY — The Baguio City government has reiterated its warning against a scam on bookings at popular accommodation facilities here through unverified online channels.
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,"The Office of Baguio City Mayor Benjamin B. Magalong noted an increase of incidents in which unsuspecting tourists are being conned, among them an actor who recently got scammed by a social media page that offered him a reservation at a Camp John Hay Forest Homes Cabin."
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,"Upon checking, the Camp John Hay Forest Homes Cabin social media page had 11,000 followers, giving the public an impression of legitimacy, the mayor’s office said."
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,"The actor’s experience was reported to Baguio City police’s anti-cybercrime unit, which is now conducting an investigation to unmask the scammers."
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,The city government advised the public to verify with visita.baguio.gov.ph or call the Permits and Licensing Division at (074) 619-3184 to confirm if they are transacting with legitimate parties.
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,The list of accredited accommodation establishments in the city can also be checked through https://www.facebook.com/325190721363838/posts/764765384073034/?extid=0&. — Artemio A. Dumlao
https://www.bworldonline.com/the-nation/2024/04/02/585310/baguio-booking-scam-exposed/,ADVERTISEMENT
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,“Frank Cimatu’s case is proof of how government officials use libel as a weapon to harass and intimidate journalists.”
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"By AIRA MARIE SIGUENZA
Bulatlat.com"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"MANILA – A Quezon City court convicted journalist Frank Cimatu over cyberlibel charges today, Dec. 13."
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"In a 19-page decision, Judge Evangeline Cabochan-Santos of the Quezon City Regional Trial Court (RTC) Branch 93 ruled that Cimatu, Baguio Chronicle editor and Rappler correspondent, is “guilty beyond reasonable doubt” of cyber-libel charges filed by former Agriculture Secretary Emmanuel Piñol. "
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"Under Section 4(c)(4) of the Republic Act No. 10175, known as the Cybercrime Prevention Act of 2012, Cimatu will face a penalty of imprisonment from a minimum of six months and one day up to five years, 11 days at maximum. Aside from this, the court also ordered Cimatu to pay P300,000 ($5,370) for exemplary damages. "
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"The court said that Cimatu’s 2017 Facebook post stating that the former agriculture secretary, who was part of former president Rodrigo Duterte’s cabinet, “got rich by 21 million in 6 months” is “defamatory” and “tends to injure Piñol’s reputation, credit, and value.”"
https://www.bulatlat.com/2022/12/13/groups-assail-conviction-of-baguio-journalist-frank-cimatu-for-cyber-libel/,"The court added that since Cimatu’s post is in “public,” the element of publication is present. "
